headline,category,date,link
On the next Vice President of India,Law,13-Jul-17,https://knappily.com/law/on-the-next-vice-president-of-india/59671fc094f3b6e32f50e87c
Supreme Court suspends cattle slaughter ban,Law,12-Jul-17,https://knappily.com/law/supreme-court-suspends-cattle-slaughter-ban/5965ef68945ccdc1369b6bdf
The tragic case of Charlie Gard,Law,11-Jul-17,https://knappily.com/law/the-tragic-case-of-charlie-gard/59646a41f10f26845eaec068
Ganga and Yamuna are no longer ‘living’,Law,10-Jul-17,https://knappily.com/law/ganga-and-yamuna-are-no-longer-living/59637e3f4f43d73a59e0d938
Delhi: still unsafe for women,Law,09-Jul-17,https://knappily.com/law/delhi-still-unsafe-for-women/59624fba97758f4759da0b8c
India has a new CEC,Law,06-Jul-17,https://knappily.com/law/india-has-a-new-cec/595df374c8cfc42e27350a19
Counting the dead in Manipur,Law,04-Jul-17,https://knappily.com/law/counting-the-dead-in-manipur/595bdd7c4de56e84124bfd06
Kambala makes a comeback,Law,04-Jul-17,https://knappily.com/law/kambala-makes-a-comeback/595ba22d9cdb1a70c387b6b0
"If there is a wheel, there is a way",Law,02-Jul-17,https://knappily.com/law/if-there-is-a-wheel-there-is-a-way/59590b529cdb1a70c387b60b
Censoring hate online,Law,02-Jul-17,https://knappily.com/law/censoring-hate-online/5958a69aaeb395cb32713ed1
Meet India’s new top law officer,Law,02-Jul-17,https://knappily.com/law/meet-indias-new-top-law-officer/59587ae7aeb395cb32713ec0
Germany’s conscience votes for gay marriage,Law,01-Jul-17,https://knappily.com/law/germanys-conscience-votes-for-gay-marriage/59575831b3410aa73252f82a
Trump Travel Ban is back,Law,29-Jun-17,https://knappily.com/law/trump-travel-ban-is-back/595496d49cdb1a70c387b4ef
Google in trouble,Law,28-Jun-17,https://knappily.com/law/google-in-trouble/5953f2a27f8d7a424d3cbc88
"Cometh election, cometh reservation",Law,27-Jun-17,https://knappily.com/law/cometh-election-cometh-reservation/5951be9c9cdb1a70c387b44a
The use and misuse of sedition law,Law,25-Jun-17,https://knappily.com/law/the-use-and-misuse-of-sedition-law/594fcfdd7579b5b0501e595c
Playing with the High Tide Line,Law,23-Jun-17,https://knappily.com/law/playing-with-the-high-tide-line/594d1db77579b5b0501e58c6
Presidents and Mercy Petitions,Law,18-Jun-17,https://knappily.com/law/presidents-and-mercy-petitions/59467d9642e3a515a8ec66aa
Twenty four years and counting,Law,18-Jun-17,https://knappily.com/law/twenty-four-years-and-counting/5946027372e59be95ada8357
India gets direct access to Swiss accounts,Law,17-Jun-17,https://knappily.com/law/india-gets-direct-access-to-swiss-accounts/5944a99942e3a515a8ec6632
RBI moves against mega defaulters,Law,15-Jun-17,https://knappily.com/law/rbi-moves-against-mega-defaulters/5942480472e59be95ada8290
Evaluating India’s revamped adoption system,Law,12-Jun-17,https://knappily.com/law/evaluating-indias-revamped-adoption-system/593e8e2972e59be95ada81dc
Nothing predatory about Jio,Law,11-Jun-17,https://knappily.com/law/nothing-predatory-about-jio/593c62df72e59be95ada814e
The ‘voluntarily compulsory’ card,Law,10-Jun-17,https://knappily.com/law/the-voluntarily-compulsory-card/593b848772e59be95ada8127
The raid on the Roys,Law,08-Jun-17,https://knappily.com/law/the-raid-on-the-roys/5938bf28b652ac70bd00ce8d
SEBI moves to end ‘naked speculation’,Law,31-May-17,https://knappily.com/law/sebi-moves-to-end-naked-speculation/592e4ac7c3690deb15794290
Investigating NSE's algo scam,Law,30-May-17,https://knappily.com/law/investigating-nses-algo-scam/592d0e9572e59be95ada7db5
Decriminalizing suicide in India,Law,27-May-17,https://knappily.com/law/decriminalizing-suicide-in-india/59298f6bf16692413ac91308
Banning cow slaughter by proxy,Law,27-May-17,https://knappily.com/law/banning-cow-slaughter-by-proxy/59291324c3690deb15794155
Triple Talaq put to Constitutional test,Law,23-May-17,https://knappily.com/law/triple-talaq-put-to-constitutional-test/5923c1772c96b6912c7c5419
The condemning of H C Gupta,Law,22-May-17,https://knappily.com/law/the-condemning-of-h-c-gupta/592298dee142a15142d9e25a
India wins ICJ verdict; will Pakistan comply?,Law,19-May-17,https://knappily.com/law/india-wins-icj-verdict-will-pakistan-comply/591e73027c1921c8074bb11e
Can the parrot fly?,Law,17-May-17,https://knappily.com/law/can-the-parrot-fly/591c8f398304287ca4a38be5
The race to Raisina Hill,Law,17-May-17,https://knappily.com/law/the-race-to-raisina-hill/591c47d846d3137ca15cfc93
The courtroom drama of our times,Law,12-May-17,https://knappily.com/law/the-courtroom-drama-of-our-times/59158b0ba76f5e29e157cd90
India vs. Pakistan in ICJ,Law,11-May-17,https://knappily.com/law/india-vs-pakistan-in-icj/5914487d30647ba5129220cb
Fodder Scam returns,Law,09-May-17,https://knappily.com/law/fodder-scam-returns/5911758fc4149a1828ce7e00
India vs. UNHRC,Law,07-May-17,https://knappily.com/law/india-vs-unhrc/590efd6897a39eb518df6f94
A good solution to bad loans,Law,05-May-17,https://knappily.com/law/a-good-solution-to-bad-loans/590c95fbca0142e779c088f0
Madhya Pradesh goes for a new Fiscal Year,Law,03-May-17,https://knappily.com/law/madhya-pradesh-goes-for-a-new-fiscal-year/5909aedcca0142e779c08806
RERA begins a new era,Law,02-May-17,https://knappily.com/law/rera-begins-a-new-era/590810e2ca0142e779c08753
You got to pay what you got to pay,Law,01-May-17,https://knappily.com/law/you-got-to-pay-what-you-got-to-pay/590635d0ca0142e779c08691
The worst of all trades,Law,29-Apr-17,https://knappily.com/law/the-worst-of-all-trades/590426562c2304760e5d3a97
The art of overpricing life-saving drugs,Law,28-Apr-17,https://knappily.com/law/the-art-of-overpricing-life-saving-drugs/59036a3aca0142e779c08562
NGT vs. AOL,Law,26-Apr-17,https://knappily.com/law/ngt-vs-aol/58ff9d3aca0142e779c083f0
The tyranny of English,Law,22-Apr-17,https://knappily.com/law/the-tyranny-of-english/58fb4e252c2304760e5d3625
The color of power,Law,22-Apr-17,https://knappily.com/law/the-color-of-power/58fb1b03ca0142e779c081fc
Babri is back,Law,19-Apr-17,https://knappily.com/law/babri-is-back/58f785cfca0142e779c0808a
"‘Escaping’ fiscal responsibility, again",Law,19-Apr-17,https://knappily.com/law/escaping-fiscal-responsibility-again/58f74e06ca0142e779c0806d
Charity by law,Law,18-Apr-17,https://knappily.com/law/charity-by-law/58f63dce3bc2d550c8bf7742
Canada goes for Cannabis,Law,16-Apr-17,https://knappily.com/law/canada-goes-for-cannabis/58f348189b38a80c873ce203
Stealing India's monazite,Law,15-Apr-17,https://knappily.com/law/stealing-indias-monazite/58f20fab9b38a80c873ce17f
India passes historic HIV law,Law,13-Apr-17,https://knappily.com/law/india-passes-historic-hiv-law/58ef7d179587c762f64d2d23
India about to have a modern motor vehicles law,Law,11-Apr-17,https://knappily.com/law/india-about-to-have-a-modern-motor-vehicles-law/58ecce408fcfbf54e39929d1
Teesta tests India-Bangladesh relations,Law,10-Apr-17,https://knappily.com/law/teesta-tests-india-bangladesh-relations/58eb5f229587c762f64d29ff
RTI: Where are we headed now?,Law,08-Apr-17,https://knappily.com/law/rti-where-are-we-headed-now/58e877c7bb6ac64f6fb1f344
High and Dry,Law,04-Apr-17,https://knappily.com/law/high-and-dry/58e3b78ee95e3275286f3685
Assange survives Ecuador elections,Law,04-Apr-17,https://knappily.com/law/assange-survives-ecuador-elections/58e2f1595cd62d312885df1b
GST enters the final lap,Law,31-Mar-17,https://knappily.com/law/gst-enters-the-final-lap/58de72f44ef22b76db4c0ac8
The judges will do it on camera,Law,30-Mar-17,https://knappily.com/law/the-judges-will-do-it-on-camera/58dcc3c39c84deca17ee550c
Laws that defy logic,Law,28-Mar-17,https://knappily.com/law/laws-that-defy-logic/58d9fb37ae3cbb61e9498c02
Whose song is it anyway?,Law,27-Mar-17,https://knappily.com/law/whose-song-is-it-anyway/58d91b02ae3cbb61e9498b89
Mandal Commission 2.0,Law,26-Mar-17,https://knappily.com/law/mandal-commission-20/58d7b619c315ee6205b133c9
Ganga and Yamuna are legal persons now,Law,22-Mar-17,https://knappily.com/law/ganga-and-yamuna-are-legal-persons-now/58d28fb2e39d192958e9a354
Justice Karnan vs. Supreme Court of India,Law,21-Mar-17,https://knappily.com/law/justice-karnan-vs-supreme-court-of-india/58d100e8ea9a1331d60ca5e6
India has a new Health Policy,Law,20-Mar-17,https://knappily.com/law/india-has-a-new-health-policy/58cfa11d75860c42383b7291
Fixing Fukushima,Law,19-Mar-17,https://knappily.com/law/fixing-fukushima/58ce3b6a2c4cd8711ff53979
Re-evaluating the laws on sexual harassment at the workplace,Law,19-Mar-17,https://knappily.com/law/re-evaluating-the-laws-on-sexual-harassment-at-the-workplace/58ce178d486ea1f74d9f9a9d
Seizing and selling enemy property,Law,18-Mar-17,https://knappily.com/law/seizing-and-selling-enemy-property/58ccbb3b486ea1f74d9f9a47
The River is Me,Law,17-Mar-17,https://knappily.com/law/the-river-is-me/58cbdf041c0ecbf24d2e7563
Protecting the Indian consumer,Law,17-Mar-17,https://knappily.com/law/protecting-the-indian-consumer/58cb7572f02bac0d070490d5
European Court of Justice swings to the Right,Law,16-Mar-17,https://knappily.com/law/european-court-of-justice-swings-to-the-right/58c998f6370585d714a58967
Advertising away taxpayer's money,Law,13-Mar-17,https://knappily.com/law/advertising-away-taxpayers-money/58c642c1867676fc2135b0a5
India now has a landmark Maternity Benefit Act,Law,12-Mar-17,https://knappily.com/law/india-now-has-a-landmark-maternity-benefit-act/58c5421cfde6ce7df802ac1d
The Manesar verdict,Law,12-Mar-17,https://knappily.com/law/the-manesar-verdict/58c4f07435ece953dcbde387
Xenophobia by any other name,Law,10-Mar-17,https://knappily.com/law/xenophobia-by-any-other-name/58c2988c9d7907532b91ba28
Blood in the Palk Strait,Law,09-Mar-17,https://knappily.com/law/blood-in-the-palk-strait/58c1449139e37669cbf9e2b0
Hunger and number,Law,08-Mar-17,https://knappily.com/law/hunger-and-number/58bf9b36a1c7057f01f00a4a
A case of premature vaccination,Law,08-Mar-17,https://knappily.com/law/a-case-of-premature-vaccination/58beffd365da6a7ec1a4e0d5
Buy my vote,Law,07-Mar-17,https://knappily.com/law/buy-my-vote/58be3f51ad46d8f135778bac
India prepares for a new surrogacy law,Law,05-Mar-17,https://knappily.com/law/india-prepares-for-a-new-surrogacy-law/58bbe5e48150bf0d68cb7a96
Free Speech vs. Free Speech,Law,04-Mar-17,https://knappily.com/law/free-speech-vs-free-speech/58ba4cd9a017759439f9599c
India will buy Indian,Law,28-Feb-17,https://knappily.com/law/india-will-buy-indian/58b59218d1b229641e610e09
Amnesty International takes on India's sedition law,Law,27-Feb-17,https://knappily.com/law/amnesty-international-takes-on-indias-sedition-law/58b3b0616a86f2aa2539c171
National Song goes to court,Law,20-Feb-17,https://knappily.com/law/national-song-goes-to-court/58aa701b2ff37817737476b9
The Governor's choice,Law,18-Feb-17,https://knappily.com/law/the-governors-choice/58a746342ff3781773747646
Law takes its own course,Law,16-Feb-17,https://knappily.com/law/law-takes-its-own-course/58a50ef5e696ba2e5081d5d6
Killing them humanely,Law,15-Feb-17,https://knappily.com/law/killing-them-humanely/58a3f36be696ba2e5081d586
From Bulls to Buffaloes,Law,14-Feb-17,https://knappily.com/law/from-bulls-to-buffaloes/58a26e4a4a2a802f3b7a94ae
Electoral Bonds: License to Fund,Law,12-Feb-17,https://knappily.com/law/electoral-bonds-license-to-fund/58a086a92ff3781773747557
Pushing e-NAM from paper to market,Law,12-Feb-17,https://knappily.com/law/pushing-e-nam-from-paper-to-market/58a02db2e696ba2e5081d544
Winding up Vijay Mallya,Law,11-Feb-17,https://knappily.com/law/winding-up-vijay-mallya/589ee7c3e696ba2e5081d51e
Where the military grows the grass,Law,11-Feb-17,https://knappily.com/law/where-the-military-grows-the-grass/589ec27f4a2a802f3b7a9403
When justice is burnt to death,Law,10-Feb-17,https://knappily.com/law/when-justice-is-burnt-to-death/589dad0de696ba2e5081d50a
Labour Reform Bills call for action,Law,07-Feb-17,https://knappily.com/law/labour-reform-bills-call-for-action/5899e65b2ff378177374744f
America revisits the abortion debate,Law,01-Feb-17,https://knappily.com/law/america-revisits-the-abortion-debate/589202362ff37817737472c8
Donald Trump will not be defied,Law,01-Feb-17,https://knappily.com/law/donald-trump-will-not-be-defied/589148022466dc19630ef737
GAAR to not go far,Law,30-Jan-17,https://knappily.com/law/gaar-to-not-go-far/588f23eb2466dc19630ef70e
Brexit meets British Parliament,Law,25-Jan-17,https://knappily.com/law/brexit-meets-british-parliament/5888c780fb73bf286285b041
An unsuitable law,Law,23-Jan-17,https://knappily.com/law/an-unsuitable-law/58862adc6350185b78915d80
The age of Referendums,Law,23-Jan-17,https://knappily.com/law/the-age-of-referendums/588594b06350185b78915d57
ZeniMax vs. Facebook,Law,22-Jan-17,https://knappily.com/law/zenimax-vs-facebook/5884bf306350185b78915d1c
Men in distress,Law,21-Jan-17,https://knappily.com/law/men-in-distress/5883349b6350185b78915cc2
The sacking of an IAS officer,Law,21-Jan-17,https://knappily.com/law/the-sacking-of-an-ias-officer/5882d67988d5f15e64cf40e2
Bangladesh takes a step back in curbing Child Marriage,Law,20-Jan-17,https://knappily.com/law/bangladesh-takes-a-step-back-in-curbing-child-marriage/5881c8d98b2ca5ca12078527
India needs to overhaul its abortion law,Law,16-Jan-17,https://knappily.com/law/india-needs-to-overhaul-its-abortion-law/587cd30b0b943a634277a7fd
Under-equipped and Over-worked,Law,16-Jan-17,https://knappily.com/law/under-equipped-and-over-worked/587c930488d5f15e64cf3fc8
The frustration that is extradition,Law,15-Jan-17,https://knappily.com/law/the-frustration-that-is-extradition/587b329e8b2ca5ca12078421
India seeks UNSC 2.0,Law,13-Jan-17,https://knappily.com/law/india-seeks-unsc-20/587835408b2ca5ca120783b4
The SEZ land scam,Law,11-Jan-17,https://knappily.com/law/the-sez-land-scam/587652b488d5f15e64cf3ece
A blow to the Gig Economy,Law,08-Jan-17,https://knappily.com/law/a-blow-to-the-gig-economy/58720bdd8d89d3ec2a3d44cc
"In ""his"" name",Law,04-Jan-17,https://knappily.com/law/in-his-name/586cfa725ac15c9c0be2dbc5
The game of cricketing throne,Law,04-Jan-17,https://knappily.com/law/the-game-of-cricketing-throne/586ca22df8bcebd442937ff1
"FCRA, India’s NGO killing machine",Law,29-Dec-16,https://knappily.com/law/fcra-indias-ngo-killing-machine/58648fd7443a09d62cdc11a0
Modi's Benami target,Law,27-Dec-16,https://knappily.com/law/modis-benami-target/5862a9919458d10351ff2560
The tragedy of Indian democracy,Law,25-Dec-16,https://knappily.com/law/the-tragedy-of-indian-democracy/585fa694920743664d7a2f6e
The ‘jung’ is not over in Delhi,Law,23-Dec-16,https://knappily.com/law/the-jung-is-not-over-in-delhi/585d27092e7a40a469596676
The permanence of Article 370,Law,21-Dec-16,https://knappily.com/law/the-permanence-of-article-370/5859f3f5e1adb9c706660ec4
The trial of Christine Lagarde,Law,18-Dec-16,https://knappily.com/law/the-trial-of-christine-lagarde/5855f24f02236cd46ff0d33f
Shave to Serve,Law,16-Dec-16,https://knappily.com/law/shave-to-serve/5853e67f1cfe72070b269cff
In defence of the apex court,Law,16-Dec-16,https://knappily.com/law/in-defence-of-the-apex-court/585375e5e1adb9c706660db5
Terrorists vs. Terrorists,Law,13-Dec-16,https://knappily.com/law/terrorists-vs-terrorists/584fc87902236cd46ff0d251
Where power lies,Law,05-Dec-16,https://knappily.com/law/where-power-lies/5845b20c02236cd46ff0d02a
Europe’s hospitals are filling up again,Burning Issues,24-Oct-20,https://knappily.com/burningissues/europes-hospitals-are-filling-up-again-525
Coronavirus makes America sick again,Burning Issues,23-Oct-20,https://knappily.com/burningissues/coronavirus-makes-america-sick-again-625
Mysterious deaths in South Korea raise flu vaccine safety concerns,Burning Issues,22-Oct-20,https://knappily.com/burningissues/mysterious-deaths-in-south-korea-raise-flu-vaccine-safety-concerns-370
Coronavirus cases cross 40 million,Burning Issues,20-Oct-20,https://knappily.com/burningissues/coronavirus-cases-cross-40-million-899
French teacher beheaded for “insulting” Islam,Burning Issues,17-Oct-20,https://knappily.com/burningissues/french-teacher-beheaded-for-insulting-islam-970
The United Kingdom prepares for no-deal Brexit,Burning Issues,17-Oct-20,https://knappily.com/burningissues/the-united-kingdom-prepares-for-no-deal-brexit-473
Is China winning the vaccine race?,Burning Issues,09-Oct-20,https://knappily.com/burningissues/is-china-winning-the-vaccine-race-143
Donald Trump is back in action,Burning Issues,06-Oct-20,https://knappily.com/burningissues/donald-trump-is-back-in-action-884
The President has been put on steroids,Burning Issues,05-Oct-20,https://knappily.com/burningissues/the-president-has-been-put-on-steroids-818
Remdesivir: the President’s drug for COVID-19,Burning Issues,04-Oct-20,https://knappily.com/burningissues/remdesivir-the-presidents-drug-for-covid-19-658
Donald Trump has been hospitalized,Burning Issues,03-Oct-20,https://knappily.com/burningissues/donald-trump-has-been-hospitalized-412
